TrialNumber,Metric,K,N,Mean,StandardDeviation
10,2,5000,4,0.053875419783,0.01611208500667162
11,2,5000,4,0.0538110509717,0.016688537137020686
12,2,5000,4,0.0533260148037,0.016310831251037165
13,2,5000,4,0.0528295130824,0.015940756845842625
14,2,5000,4,0.0539201352778,0.016155933139959895
15,2,5000,4,0.053160590463,0.016383966002461163
16,2,5000,4,0.0536857042341,0.016130766575833566
17,2,5000,4,0.0529228171874,0.016275039209274166
18,2,5000,4,0.0534487655257,0.01642035510785458
19,2,5000,4,0.0531900378223,0.016244499870844923
20,2,5000,4,0.0532499377602,0.016305435338593886
21,2,5000,4,0.0535862459423,0.015909991092590295
22,2,5000,4,0.0534370787455,0.01599574886644449
23,2,5000,4,0.0539410759816,0.016286323459552696
24,2,5000,4,0.0532193643892,0.01620890779050367
0,2,5000,5,0.0820517324288,0.020390668288915257
1,2,5000,5,0.083346054769,0.020993638399235178
2,2,5000,5,0.0824243684014,0.020511213910209287
3,2,5000,5,0.0831426011461,0.02000970078470531
4,2,5000,5,0.0823651418788,0.020715882155522204
5,2,5000,5,0.083391916442,0.020722418181989548
6,2,5000,5,0.0834143979739,0.02068447663973447
7,2,5000,5,0.0834498185743,0.02083085672438738
8,2,5000,5,0.0828320045575,0.02071689985030125
9,2,5000,5,0.082273460533,0.020607155259708246
10,2,5000,5,0.082784428625,0.02058385024771296
11,2,5000,5,0.0820696063848,0.020858301509037426
12,2,5000,5,0.0828431259799,0.020891942305123454
13,2,5000,5,0.0832652890203,0.020701768566528667
14,2,5000,5,0.0832429539194,0.020483753290191715
15,2,5000,5,0.0821123750588,0.020903243771633363
16,2,5000,5,0.0830952797757,0.020608029450290617
17,2,5000,5,0.0823454913881,0.02071797461452112
18,2,5000,5,0.0832458439096,0.02049136057566189
19,2,5000,5,0.0832355159879,0.02065992005592891
20,2,5000,5,0.0827229390732,0.020948297554825933
21,2,5000,5,0.0826893241104,0.020946315859225132
22,2,5000,5,0.0823789406802,0.021101698155022493
23,2,5000,5,0.0826374040578,0.020739224951858194
24,2,5000,5,0.0836937725241,0.021246141911254676
0,2,5000,6,0.111411963509,0.024490048945475493
1,2,5000,6,0.11140618548,0.023966187767070973
2,2,5000,6,0.111293323615,0.024348505385412545
3,2,5000,6,0.111909230082,0.023652942925846767
4,2,5000,6,0.112144427641,0.02438542688148949
5,2,5000,6,0.112598398166,0.02393893764438174
6,2,5000,6,0.112395271742,0.024301668128052414
7,2,5000,6,0.112233367842,0.023949416622675995
8,2,5000,6,0.110651373463,0.023954727639633685
9,2,5000,6,0.112642817253,0.024186224442430574
10,2,5000,6,0.111501899996,0.023806601768478187
11,2,5000,6,0.111925663665,0.023897158306868765
12,2,5000,6,0.111298555082,0.023674035513171095
13,2,5000,6,0.111886564191,0.024269356172162602
14,2,5000,6,0.112493067556,0.023997787387429685
15,2,5000,6,0.112070591367,0.023861539220357404
16,2,5000,6,0.112444479145,0.02421597035584449
17,2,5000,6,0.111357627246,0.02362582954794869
18,2,5000,6,0.110987806365,0.024030034801332086
19,2,5000,6,0.112569463008,0.023528359637174867
20,2,5000,6,0.11116687998,0.02409898024178568
21,2,5000,6,0.111446452546,0.024035198008187014
22,2,5000,6,0.110707100341,0.024391914853490036
23,2,5000,6,0.111760584952,0.024377529379963448
24,2,5000,6,0.111654222531,0.024078124577383543
0,2,5000,7,0.139299724808,0.026179660223343944
1,2,5000,7,0.140423095413,0.026224166102301043
2,2,5000,7,0.140759412982,0.026207631931283296
3,2,5000,7,0.1394264288,0.026764016590551328
4,2,5000,7,0.139685975982,0.026496084920832674
5,2,5000,7,0.139542190076,0.02714983127742502
6,2,5000,7,0.139303142759,0.026458326080466655
7,2,5000,7,0.13945326436,0.02696398296908114
8,2,5000,7,0.139827016947,0.026319633215090153
9,2,5000,7,0.139891506218,0.026988117065149253
10,2,5000,7,0.139346931337,0.02644694147912882
11,2,5000,7,0.139473457914,0.0257372744196825
12,2,5000,7,0.140310216558,0.02668421752756276
13,2,5000,7,0.139691996575,0.026410193713595976
14,2,5000,7,0.139887125366,0.02679884195340326
15,2,5000,7,0.139214293921,0.026494073113063864
16,2,5000,7,0.140535461575,0.027008116563772826
17,2,5000,7,0.140418748022,0.026273146343373383
18,2,5000,7,0.139936264176,0.02660722440545699
19,2,5000,7,0.139726372916,0.026287746059757977
20,2,5000,7,0.138805825018,0.02541325904427656
21,2,5000,7,0.140235100429,0.026090447290536747
22,2,5000,7,0.140086771081,0.026548393102513924
23,2,5000,7,0.140503941516,0.02611474517181772
24,2,5000,7,0.140128221164,0.026424235833624764
0,2,5000,8,0.165888759398,0.02837529341968113
1,2,5000,8,0.165838689579,0.028493524315626458
2,2,5000,8,0.164577600476,0.027820360327593285
3,2,5000,8,0.164957412364,0.02816835407912008
4,2,5000,8,0.164511647225,0.02840063447982085
5,2,5000,8,0.165133046601,0.028277038680085964
6,2,5000,8,0.165780800698,0.028394749557134478
7,2,5000,8,0.165893308512,0.027848060869992267
8,2,5000,8,0.16503317437,0.028236114459770964
9,2,5000,8,0.165546615993,0.028239053213661477
10,2,5000,8,0.165692466755,0.02825729767004317
11,2,5000,8,0.16502679907,0.02763528870634186
12,2,5000,8,0.165856914664,0.02832544022157376
13,2,5000,8,0.165896698251,0.027812566927516776
14,2,5000,8,0.165374141342,0.02710017122446629
15,2,5000,8,0.16503228167,0.02849230458634078
16,2,5000,8,0.163882870697,0.02795662208344505
17,2,5000,8,0.165737056608,0.02782570235563365
18,2,5000,8,0.164580504979,0.028324381802336325
19,2,5000,8,0.166037254475,0.02807590042048629
20,2,5000,8,0.165679534195,0.027334777840917843
21,2,5000,8,0.164821546294,0.028377682578620615
22,2,5000,8,0.164966388479,0.028375049214852684
23,2,5000,8,0.166672830673,0.02738027425900574
24,2,5000,8,0.166400523544,0.028566688838423664
0,2,5000,9,0.18950228102,0.0288274690883911
1,2,5000,9,0.189847053499,0.029545807533715263
2,2,5000,9,0.189399801783,0.02904848514195597
3,2,5000,9,0.190632915652,0.02925045314210363
4,2,5000,9,0.189338460886,0.029971420604351085
5,2,5000,9,0.188817105033,0.02888752565594073
6,2,5000,9,0.189572690456,0.02868589651644412
7,2,5000,9,0.190586672272,0.029302175115748515
8,2,5000,9,0.190069568545,0.029316112512879966
9,2,5000,9,0.190064055885,0.028196418615686007
10,2,5000,9,0.188835510915,0.029423024860234036
11,2,5000,9,0.190183890062,0.02857431411006841
12,2,5000,9,0.190208800308,0.028886134329639795
13,2,5000,9,0.190371894224,0.029378667092366025
14,2,5000,9,0.190479096387,0.028927168589835753
15,2,5000,9,0.189598981643,0.03010045796009332
16,2,5000,9,0.189499033731,0.02851190284105356
17,2,5000,9,0.190881349465,0.029239155055522593
18,2,5000,9,0.19142660753,0.02932937715773198
19,2,5000,9,0.188970187543,0.0296511202720556
20,2,5000,9,0.190309745951,0.028964345488120543
21,2,5000,9,0.189602009303,0.029076380244579012
22,2,5000,9,0.189109277352,0.029251942422157035
23,2,5000,9,0.189013271133,0.029468746793182246
24,2,5000,9,0.190349157608,0.029542985897778568
0,2,5000,10,0.212083919527,0.03028852277498454
1,2,5000,10,0.212075104584,0.030102215784585145
2,2,5000,10,0.211582692502,0.029776597759910796
3,2,5000,10,0.212848323179,0.03001392958501276
4,2,5000,10,0.212431449565,0.030072995818449983
5,2,5000,10,0.212181755349,0.03007685052459186
6,2,5000,10,0.212523338483,0.030123766593280723
7,2,5000,10,0.212649480418,0.02925886881529327
8,2,5000,10,0.212708456541,0.029445670236084392
9,2,5000,10,0.212270246881,0.030089704248937317
10,2,5000,10,0.212535673498,0.030413911644882174
11,2,5000,10,0.21205268401,0.029331405360015262
12,2,5000,10,0.212175182327,0.02946550685390496
13,2,5000,10,0.212474429879,0.030234159229495645
14,2,5000,10,0.212317832759,0.029484485860913075
15,2,5000,10,0.213824371522,0.02911733256810432
16,2,5000,10,0.210350019875,0.030403649457562562
17,2,5000,10,0.211445203083,0.02959593451939113
18,2,5000,10,0.21208285678,0.030113376526796073
19,2,5000,10,0.213875196764,0.029933460481227497
20,2,5000,10,0.212594006169,0.030012864785856876
21,2,5000,10,0.212982308153,0.029036052888177736
22,2,5000,10,0.211663458506,0.030667524748399407
23,2,5000,10,0.211516280041,0.029784192680763464
24,2,5000,10,0.212079856098,0.030314420763477075
0,2,5000,20,0.367030335853,0.029931938056568602
1,2,5000,20,0.365964332595,0.02997163402129195
2,2,5000,20,0.367648245328,0.029686694969936138
3,2,5000,20,0.366298095652,0.02993888204459588
4,2,5000,20,0.368489731784,0.02983108736925595
5,2,5000,20,0.366307028762,0.029821016281330357
6,2,5000,20,0.366961129328,0.02934350839796543
7,2,5000,20,0.368194294608,0.03032481527929148
8,2,5000,20,0.366402983128,0.030537242323156688
9,2,5000,20,0.366417020207,0.03026754907615838
10,2,5000,20,0.367034783367,0.02988110757947224
11,2,5000,20,0.365562118776,0.030199287398838152
12,2,5000,20,0.365553766623,0.02958298863312229
13,2,5000,20,0.367979457889,0.029812959915470703
14,2,5000,20,0.366599675685,0.029692496582582203
15,2,5000,20,0.367715111698,0.02894113507608277
16,2,5000,20,0.366466241274,0.029550108049822336
17,2,5000,20,0.368102600118,0.029119013428752977
18,2,5000,20,0.367609937598,0.030854587440789203
19,2,5000,20,0.366941378664,0.029885501430337483
20,2,5000,20,0.368022515535,0.02945253899464196
21,2,5000,20,0.368404245311,0.030086617041536545
22,2,5000,20,0.367688135061,0.028999281294036856
23,2,5000,20,0.366954634467,0.029655709803172132
24,2,5000,20,0.368510699211,0.029270050542426904
0,2,5000,30,0.453130001301,0.02692012594698451
1,2,5000,30,0.453242613298,0.0271612313645346
2,2,5000,30,0.453283350192,0.02728073113697362
3,2,5000,30,0.453073031162,0.026960398237042986
4,2,5000,30,0.453832190181,0.02655613296825168
5,2,5000,30,0.45405522815,0.027230437003552186
6,2,5000,30,0.453178920395,0.027174190679371404
7,2,5000,30,0.45404811998,0.026849655218858143
8,2,5000,30,0.454600849299,0.02680029854730209
9,2,5000,30,0.453628452963,0.02675872931495832
10,2,5000,30,0.453384986833,0.02665721703757629
11,2,5000,30,0.453816847091,0.0273995834278072
12,2,5000,30,0.452746541361,0.027241503488574254
13,2,5000,30,0.451763528214,0.027486233767300573
14,2,5000,30,0.453550575469,0.027245926432980974
15,2,5000,30,0.453689352465,0.02633432363600188
16,2,5000,30,0.452614958357,0.0274486361067634
17,2,5000,30,0.453811385709,0.027122969375194674
18,2,5000,30,0.453076894179,0.026680365904179205
19,2,5000,30,0.45271764873,0.027024694754266523
20,2,5000,30,0.453328898253,0.026935143097101866
21,2,5000,30,0.453331403777,0.02802484051224485
22,2,5000,30,0.453706190484,0.026632182124862864
23,2,5000,30,0.454821155353,0.026893349460524223
24,2,5000,30,0.453886399969,0.026690135724565196
0,2,5000,40,0.51147956911,0.025127841489297913
1,2,5000,40,0.510155504392,0.025514260091593573
2,2,5000,40,0.510588695822,0.02458771338004429
3,2,5000,40,0.511050180059,0.02522600907690746
4,2,5000,40,0.509518279375,0.025841490395559923
5,2,5000,40,0.510372879412,0.024986111771033145
6,2,5000,40,0.510205469688,0.02469701699600054
7,2,5000,40,0.511298641695,0.024443264332922897
8,2,5000,40,0.509480369083,0.02542417657367493
9,2,5000,40,0.509170329653,0.025949139001056953
10,2,5000,40,0.509920693676,0.024580685334781922
11,2,5000,40,0.509444872101,0.02467626463465954
12,2,5000,40,0.510064656636,0.025520034427533516
13,2,5000,40,0.509557915175,0.02514416964346575
14,2,5000,40,0.509951089741,0.02501398657489342
15,2,5000,40,0.51106875665,0.024441761416209812
16,2,5000,40,0.510730531606,0.02439046379217238
17,2,5000,40,0.510700625147,0.02455247717218031
18,2,5000,40,0.510865738973,0.025113002257370846
19,2,5000,40,0.510497838315,0.024956957720340095
20,2,5000,40,0.510795755214,0.02447767336980542
21,2,5000,40,0.510673217444,0.02508760449599916
22,2,5000,40,0.511791489673,0.024895496148723276
23,2,5000,40,0.509792602861,0.024917574747778098
24,2,5000,40,0.509230567639,0.024974710426500946
0,2,5000,50,0.551607756698,0.023230811617059758
1,2,5000,50,0.550772930811,0.02356041942648861
2,2,5000,50,0.550671485696,0.02298549710422325
3,2,5000,50,0.551483456401,0.023433536977932157
4,2,5000,50,0.552698955964,0.023267320785095833
5,2,5000,50,0.551606701942,0.023026095332275932
6,2,5000,50,0.551820666788,0.022280351443427878
7,2,5000,50,0.553234390883,0.022813173639269886
8,2,5000,50,0.551251913786,0.02313727563054081
9,2,5000,50,0.55006568364,0.023395269899742367
10,2,5000,50,0.551772548949,0.02301874286775535
11,2,5000,50,0.551943497575,0.023025382799151485
12,2,5000,50,0.552090023076,0.022860618131977845
13,2,5000,50,0.55227855848,0.02296698279644006
14,2,5000,50,0.551606157691,0.02301485854736495
15,2,5000,50,0.551446878745,0.023101063546342084
16,2,5000,50,0.550541054204,0.02309852432574361
17,2,5000,50,0.551970598188,0.023050768158299335
18,2,5000,50,0.550859714947,0.024074882291472668
19,2,5000,50,0.550508160135,0.023379749150319144
20,2,5000,50,0.550539940573,0.02306187892180789
21,2,5000,50,0.550836329947,0.023527382639769185
22,2,5000,50,0.551394486464,0.022735724411064067
23,2,5000,50,0.550736145207,0.023633917834506114
24,2,5000,50,0.552290109959,0.022849144823073028
0,2,5000,60,0.582936880306,0.021214544427932393
1,2,5000,60,0.583535718965,0.022078867226284975
2,2,5000,60,0.583386458221,0.021307071539702876
3,2,5000,60,0.58316854448,0.021960269246814237
4,2,5000,60,0.584222191266,0.021214421654458394
5,2,5000,60,0.584180410701,0.02090531912070118
6,2,5000,60,0.58215971901,0.021495460950361596
7,2,5000,60,0.583498816136,0.021504750510431506
8,2,5000,60,0.584103392182,0.020876596810761403
9,2,5000,60,0.583927644852,0.021409471113383753
10,2,5000,60,0.582888102801,0.02196992490933443
11,2,5000,60,0.584402666923,0.021398602928975184
12,2,5000,60,0.582694009723,0.021641990706121016
13,2,5000,60,0.583150709784,0.021798560056230997
14,2,5000,60,0.582037363803,0.021381163406729495
15,2,5000,60,0.584591185593,0.02117247766360249
16,2,5000,60,0.581968338229,0.0210525374096416
17,2,5000,60,0.583893848382,0.02167873511366697
18,2,5000,60,0.583446769486,0.021459735593972785
19,2,5000,60,0.583585752771,0.021444491953265612
20,2,5000,60,0.582418792106,0.021946825749618943
21,2,5000,60,0.58429805674,0.021037190879433086
22,2,5000,60,0.58321885885,0.021757600612526712
23,2,5000,60,0.58417590884,0.021331680849054353
24,2,5000,60,0.582248291421,0.02165951647683873
0,2,5000,70,0.608610083973,0.02088998312064006
1,2,5000,70,0.609046766037,0.021104862415764838
2,2,5000,70,0.60917526786,0.020353789656889897
3,2,5000,70,0.608747068086,0.019892208740092194
4,2,5000,70,0.608238978907,0.020577707954087882
5,2,5000,70,0.608428897415,0.020320489859138927
6,2,5000,70,0.608318915268,0.020158057080398483
7,2,5000,70,0.607227584758,0.020777426074888517
8,2,5000,70,0.609099426173,0.020075055622229727
9,2,5000,70,0.607672940099,0.020640521757006678
10,2,5000,70,0.609329891589,0.020467164174967203
11,2,5000,70,0.608492405429,0.021119644234531353
12,2,5000,70,0.608191311892,0.020446188428241953
13,2,5000,70,0.608863975854,0.020623150050171502
14,2,5000,70,0.609192141507,0.019964611398871082
15,2,5000,70,0.608936586586,0.02046604745849586
16,2,5000,70,0.608756632279,0.02056539027628887
17,2,5000,70,0.608843610356,0.020386033179135475
18,2,5000,70,0.609120566826,0.02075683188935037
19,2,5000,70,0.607725365849,0.020491822331184687
20,2,5000,70,0.608685286189,0.020842832700990504
21,2,5000,70,0.609928594845,0.02050029213017197
22,2,5000,70,0.608584630611,0.020434828522029005
23,2,5000,70,0.60847751803,0.0202005086988374
24,2,5000,70,0.610046099003,0.020397034675199665
0,2,5000,80,0.629685987353,0.020035291131722976
1,2,5000,80,0.629576579133,0.01955402493239639
2,2,5000,80,0.631149297561,0.019327490890332536
3,2,5000,80,0.62950035959,0.019693813551961765
4,2,5000,80,0.629792065392,0.019336983442678903
5,2,5000,80,0.629371262793,0.019446474110179773
6,2,5000,80,0.629823543146,0.019621353552579986
7,2,5000,80,0.629800132538,0.01891300758995091
8,2,5000,80,0.629957818922,0.019239077505215765
9,2,5000,80,0.631615877775,0.01937856064112792
10,2,5000,80,0.629096344448,0.019499654709445795
11,2,5000,80,0.629668938518,0.019405142330963566
12,2,5000,80,0.630037175506,0.01970918724917693
13,2,5000,80,0.630702212759,0.018889332587716516
14,2,5000,80,0.629279942668,0.02015054687757132
15,2,5000,80,0.630258245506,0.01944174796437249
16,2,5000,80,0.629604839343,0.019342226712430535
17,2,5000,80,0.629344619547,0.019599399292403126
18,2,5000,80,0.630311688495,0.0197440351260167
19,2,5000,80,0.629478256363,0.01925437584834686
20,2,5000,80,0.629406550807,0.01945482192860579
21,2,5000,80,0.629710283116,0.019562332285417282
22,2,5000,80,0.629758285689,0.01976214042011533
23,2,5000,80,0.630989308815,0.019316807939224117
24,2,5000,80,0.628395737632,0.019556088980018014
0,2,5000,90,0.648055600497,0.0186777144279953
1,2,5000,90,0.647189928417,0.019070722639782003
2,2,5000,90,0.647971467055,0.018671632283478574
3,2,5000,90,0.647783641898,0.018865980524909506
4,2,5000,90,0.64748227482,0.01875587295943488
5,2,5000,90,0.646898818373,0.018699505774363776
6,2,5000,90,0.647863219917,0.0184611127310111
7,2,5000,90,0.647853495598,0.018941654166270697
8,2,5000,90,0.645851257313,0.01890599117065723
9,2,5000,90,0.6466785004,0.018693544980093686
10,2,5000,90,0.64684799728,0.018543808001323474
11,2,5000,90,0.64646600709,0.019013116748403638
12,2,5000,90,0.6475442498,0.01904930493392844
13,2,5000,90,0.648226932992,0.018641374281101623
14,2,5000,90,0.647529599618,0.018747062319779916
15,2,5000,90,0.647034219694,0.019018692416705653
16,2,5000,90,0.646798321238,0.01856739117387829
17,2,5000,90,0.64606415284,0.019073652480187275
18,2,5000,90,0.647641313638,0.018672838219290833
19,2,5000,90,0.647027723393,0.01848285153398812
20,2,5000,90,0.646550011444,0.018096832338323997
21,2,5000,90,0.646821722183,0.018713638767864353
22,2,5000,90,0.647763001621,0.01890402160386395
23,2,5000,90,0.64762939393,0.018575655626258833
24,2,5000,90,0.64751430735,0.018634700467916376
0,2,5000,100,0.662635937837,0.017850170843120756
1,2,5000,100,0.663009578599,0.01793059724892875
2,2,5000,100,0.661970074375,0.01793270522043442
3,2,5000,100,0.662304746208,0.01784415180678432
4,2,5000,100,0.663008456688,0.018162083418440098
5,2,5000,100,0.662186805838,0.01779992598040603
6,2,5000,100,0.663296829762,0.017741968560048654
7,2,5000,100,0.662589461477,0.017549935798084896
8,2,5000,100,0.662513497121,0.01770143297442221
9,2,5000,100,0.66338169231,0.01755101387610864
10,2,5000,100,0.662811493292,0.017727078153891643
11,2,5000,100,0.662536238617,0.01767728201908047
12,2,5000,100,0.662993849218,0.018080704691189824
13,2,5000,100,0.662398666709,0.018206613961467655
14,2,5000,100,0.662260138061,0.018063547465362338
15,2,5000,100,0.662650210355,0.01759871790432655
16,2,5000,100,0.6626988013,0.017925008814044865
17,2,5000,100,0.662233474201,0.017630447158833013
18,2,5000,100,0.663176376375,0.017808641843539714
19,2,5000,100,0.662829276377,0.017775529602742608
20,2,5000,100,0.663073186274,0.017888423510510034
21,2,5000,100,0.661499831778,0.018114540350830547
22,2,5000,100,0.662454268271,0.017782690290993917
23,2,5000,100,0.662910492689,0.017939088725808145
24,2,5000,100,0.662473126356,0.018205510789912463
